userName,score,at,content
Pengguna Google,4,2017-11-14 12:39:59,Membantu proses diet saya 😘
Pengguna Google,5,2017-11-14 10:53:44,"sipppp deh mantap,"
Pengguna Google,4,2017-11-14 00:35:03,"Sangat membantu sya mengontor kalori,apa yg akan d mkn"
Pengguna Google,5,2017-11-13 07:41:52,Ntap
Pengguna Google,5,2017-11-13 07:41:09,Aplikasi ini bagus bgt saya masih bisa makan enak dengan menghitung kalori nya sejauh ini saya diet mengikuti FS ini berhasil
Pengguna Google,5,2017-11-12 16:34:16,Membantu saya mengetahui Kandungan dalam makanan
Pengguna Google,5,2017-11-12 13:20:33,Sangat membantu
Pengguna Google,4,2017-11-11 19:45:08,Bagus
Pengguna Google,5,2017-11-11 08:49:59,Sangat membantu program diet saya
Pengguna Google,5,2017-11-10 11:24:27,Sangat membantu ❤❤❤
Pengguna Google,4,2017-11-10 10:26:12,berguna banget menjaga kalori makan
Pengguna Google,5,2017-11-09 17:20:52,This great app 😍😍sangat membantu untuk program diet dan membantu proses pegemukan badan 😍😍😍😍😍
Pengguna Google,5,2017-11-08 22:01:14,Mantap
Pengguna Google,5,2017-11-07 14:46:29,Ini yg saya cari. Bagus...😀👍
Pengguna Google,5,2017-11-07 12:20:33,membantuu sekali
Pengguna Google,4,2017-11-06 22:58:07,Lumayan membantu
Pengguna Google,5,2017-11-06 18:31:39,"Sangat membantu, tolong di update supaya ada notifikasi saat berbalas komentar. Thanks"
Pengguna Google,5,2017-11-06 11:24:11,Sangat membantu
Pengguna Google,5,2017-11-06 02:38:06,Tambahkan lebih banyak menu
Pengguna Google,5,2017-11-05 08:47:15,The best ☺
Pengguna Google,5,2017-11-05 08:03:47,Lengkap buat cek kalori!
Pengguna Google,5,2017-11-04 01:41:09,Sangat membantu bila anda ingin mengatur pola makan
Pengguna Google,5,2017-11-03 18:39:45,Sangat membantu supaya tetap sehat dan bugar 😊😊
Pengguna Google,4,2017-11-03 14:29:48,Membantu kontrol kalori harian
Pengguna Google,5,2017-11-03 09:00:23,sangat membantu banget
Pengguna Google,5,2017-11-02 12:45:16,Aplikasinya bgus...
Pengguna Google,5,2017-11-01 19:42:27,Mantaaaapp...  Mendampingi masa diet
Pengguna Google,4,2017-11-01 12:27:03,Suka sm app ini😍
Pengguna Google,5,2017-11-01 07:06:31,Saya suka sekali. Baru coba 6 hari sudh ad penurunanan. Mantaps. Mudah2an untuk jangka panjang...
Pengguna Google,5,2017-10-31 16:42:19,Amazing
Pengguna Google,5,2017-10-31 06:58:14,Program yg bagus
Pengguna Google,5,2017-10-30 18:46:09,Bagus
Pengguna Google,5,2017-10-30 08:36:42,Mantaap
Pengguna Google,5,2017-10-29 12:49:34,Bagus 👍
Pengguna Google,5,2017-10-29 04:57:01,Is ok...
Pengguna Google,4,2017-10-28 08:39:21,Good
Pengguna Google,5,2017-10-27 21:57:20,"Sangan membantu dan mulai bisa pakai aplikasinya, sangat bagus"
Pengguna Google,5,2017-10-27 16:46:38,Baguss poll 👍
Pengguna Google,5,2017-10-27 07:13:19,Sungguh sangat membantu
Pengguna Google,4,2017-10-25 22:55:52,App keren
Pengguna Google,5,2017-10-25 12:41:46,"Keren, Cuman masih belum Faham Cara pakainya,."
Pengguna Google,5,2017-10-25 12:30:51,Sangat membantu dalam program diet
Pengguna Google,5,2017-10-24 22:04:12,"Bagus, tapi kenapa lemot sekali ya terutama saat input"
Pengguna Google,5,2017-10-24 12:29:20,Sangat bermanfaat!! Cocok untuk yang mau konsisten berdiet!
Pengguna Google,3,2017-10-24 07:30:11,I try.
Pengguna Google,5,2017-10-22 21:06:01,You better try !!!😁👍
Pengguna Google,5,2017-10-22 10:02:22,Sangat membantu untuk bisa cutting
Pengguna Google,4,2017-10-21 18:52:38,Yu
Pengguna Google,5,2017-10-20 08:06:32,Terimakasih....bermanfaat sekali aplikasi ini...bisa bantu kontrol kalori harian...bisa buat patokan dan perkiraan makanan apa aja yang suport buat diet...
Pengguna Google,5,2017-10-19 19:18:46,"Sangat membantu sekali dalam mengontrol kalori makanan, bikin termotivasi diet juga karena banyak suhu suhu yang update kegiatannya. 😃"
Pengguna Google,5,2017-10-18 16:28:37,Nice
Pengguna Google,5,2017-10-18 07:49:53,Fat secret sangat membantu sekali
Pengguna Google,5,2017-10-17 19:01:01,Membantu banget buat diett
Pengguna Google,5,2017-10-17 13:47:42,Ranca'
Pengguna Google,5,2017-10-17 13:03:19,Berat badan turun benaran. Jadi semakin waspada terhadap kelebihan kalori yg dimakan
Pengguna Google,5,2017-10-17 10:29:33,Membantu sekali untuk masalah kalori.
Pengguna Google,5,2017-10-15 13:35:01,ok
Pengguna Google,5,2017-10-15 06:25:14,Makasi ya jadi saya tau ukuran makan kalori nya
Pengguna Google,5,2017-10-14 21:22:43,Jadi tau kalau selama ini aku konsumsi kalori lebih dari akg. Apl ini sangan membantu diet aku
Pengguna Google,4,2017-10-14 17:27:49,Sangat membantu
Pengguna Google,5,2017-10-14 10:20:50,Good
Pengguna Google,2,2017-10-13 14:21:34,Aplikasi tidak dapat diunduh. Mohon diperbaiki. Mohon bantuannya.
Pengguna Google,5,2017-10-13 05:41:35,Sangat membantu monitoring asupan kalori & nutrisi yg masuk 👍👍👍
Pengguna Google,5,2017-10-12 10:02:32,Aplikasi berguna
Pengguna Google,3,2017-10-11 17:57:01,Coba dlu
Pengguna Google,5,2017-10-11 10:27:31,Jd aware sm kalori dan perbanding karbo serat sm protein. Aplikasi ini membantu sekali
Pengguna Google,4,2017-10-11 05:44:09,Kadang suka eror tapi aku suka bagus aplikasi nya
Pengguna Google,5,2017-10-11 02:10:39,Mantap
Pengguna Google,5,2017-10-10 23:36:46,Semoga berhasil sampai target.Aamiin.
Pengguna Google,3,2017-10-10 19:50:24,"Good, sy jd tahu perkiraan kalori yg saya makan. Walaupun seperti menu masakan nusantara tdk ada di pilihan. Masukan saja, semoga ada fitur ""tag"" org lain, shga kita tahu ketika ada yg komen di jurnal kita, atau pesan kita di balas org lain."
Pengguna Google,5,2017-10-10 07:58:18,kereen deh nih aplikasi
Pengguna Google,4,2017-10-09 23:29:20,"Saya masih belum paham betul, apakah ada panduan nya?"
Pengguna Google,5,2017-10-09 10:13:28,Saya jadi tau komsumsi kalori saya per harinya.hebat sekali!!
Pengguna Google,5,2017-10-08 02:24:47,Good
Pengguna Google,5,2017-10-07 19:24:55,Sangat membantu
Pengguna Google,5,2017-10-07 10:28:09,"Jadi mikir2 kalo mau makan, berapa kalori, bagus untuk belajar hidup sehat"
Pengguna Google,5,2017-10-06 22:01:45,Jadi tau makanan swhat dan ga sshat..
Pengguna Google,5,2017-10-06 11:08:22,Semoga membantu
Pengguna Google,5,2017-10-06 10:04:29,Good lah pokoknyaa 💪 semangat kalori defisit
Pengguna Google,5,2017-10-05 14:51:59,Manfaat sekali
Pengguna Google,5,2017-10-05 10:19:07,Suka bngt jd bisa jaga kalori yg masuk dlm tubuh biar bsa trun bbnya
Pengguna Google,5,2017-10-05 07:32:28,Very useful application 😊
Pengguna Google,4,2017-10-04 13:09:28,Membantu bgt utk saya pemasukan kalori tanpa repot2 untuk saya yg sedang Diet
Pengguna Google,5,2017-10-03 19:21:19,"aplikasinya sangat bagus , tetapi sayangnya tidak bisa di pakai offline"
Pengguna Google,2,2017-10-03 14:38:16,kch bintang 2 dulu klw berhasil aku tambahin
Pengguna Google,4,2017-10-01 21:43:38,"Suka krn bermanfaat, tapi belakangan jd agak lambat dlm pencarian makanan."
Pengguna Google,5,2017-10-01 12:51:48,Waooww ... Cukup detil informasi AKG nya .. sipp
Pengguna Google,5,2017-09-30 16:42:40,"Jadi lebih menghargai tubuh , ga asal masuk sembarang makanan , suka takut sama kalori yg gede karena tau sendiri ngebakarnya gimana susah kan 😄"
Pengguna Google,3,2017-09-30 06:32:56,"Lumayan lah,walau cari menu makanan gak kumplit"
Pengguna Google,5,2017-09-30 05:31:57,Aplikasi yang sangat membantu dalam menghitung dan mengontrol kalori..  Sangat membantu untuk yang sedang dalam program diet..
Pengguna Google,5,2017-09-28 16:01:43,Bagussss
Pengguna Google,5,2017-09-28 14:58:57,nice apk
Pengguna Google,5,2017-09-28 14:09:35,Terbantu sekali untuk menghitung kalori dan tahu info terkait program diet dan penurunan berat badan
Pengguna Google,5,2017-09-26 11:45:22,Menyenangkan.jadi tau komposisi pangan yg sehat.untuk yg lg diet.cocok bgt applikasi ini.terima kasih
Pengguna Google,5,2017-09-25 20:04:08,Good jd bisa mengatur pola makan..😀
Pengguna Google,5,2017-09-25 05:10:55,Membantu banget.  Termotivasi buat jaga makanan.  Sukaaakk
Pengguna Google,5,2017-09-23 21:40:42,Sangat membantu dalam mengontrol kalori yg kita butuhkan
Pengguna Google,2,2017-09-22 01:29:57,Nga bisa masuk aplikasi nya susah
Pengguna Google,5,2017-09-21 23:32:30,Sangat membantu .... :-)
Pengguna Google,5,2017-09-17 16:09:43,Aplikasi yg berguna sekali untuk hidup sehat 👍👍
Pengguna Google,3,2017-09-16 18:28:34,Workout saya jadi kebanyakan karena waktu istirahat dihitung sebagai latihan
Pengguna Google,4,2017-09-11 19:38:39,aku masi g ngerti gmn cara menggunakannya...mohon infonya donk
Pengguna Google,5,2017-09-10 18:32:42,Tapi menu2nya yg dicari kurang lengkap kadang ngga ada 😔
Pengguna Google,5,2017-09-09 18:57:37,"Baru download, kelihatan ok semoga bermanfaat. Tambah menunya dong"
Pengguna Google,5,2017-09-08 21:00:14,"Aplikasi yang sangat memotivasi, semoga saya berhasil mencapai target 49 kg"
Pengguna Google,5,2017-09-07 15:11:17,Sip dah
Pengguna Google,5,2017-09-07 14:08:24,"Saya menggunakan fat secret dari april 2017 sampai sekarang,dengan menggunakan fat secret saya dapat mengontrol pola makan saya, dan berapa banyak kalori yang harus saya bakar . aplikasi ini sangat membantu mengetahui kandungan nutrisi suatu makanan, sangat recommended untuk yang sedang diet,"
Pengguna Google,4,2017-09-06 13:47:20,Menu chinese food tradisional mesti di tambah
Pengguna Google,5,2017-09-03 08:04:36,Sangat membantu
Pengguna Google,4,2017-08-31 23:44:08,Likesssss
Pengguna Google,5,2017-08-29 17:51:18,Aplikasinya bermanfaat bgt buat ngontrol asupan makanan kita sehari-hari. Jd ga asal makan dan masuk semua makanan. Alhamdulillah dg bantuan aplikasi ini juga dg mengontrol kalori yg masuk saya bisa mengurangi bb 3kg/mgg. Thanks
Pengguna Google,5,2017-08-29 16:49:37,Good
Pengguna Google,5,2017-08-29 07:01:25,"Tolong dunk ada notif saat ada yang mengomentari kiriman kita, trus klo qt liat koment dr kiriman org lain pas balik jangab dibwt di posisi awal lagi.. itu ajah sih yg kurang selebihnya its ok"
Pengguna Google,5,2017-08-26 09:03:33,Sangat membantu
Pengguna Google,5,2017-08-23 17:34:15,Sangat membantu
Pengguna Google,5,2017-08-20 22:16:56,Good App
Pengguna Google,4,2017-08-20 20:34:36,Bermanfaat sekale
Pengguna Google,5,2017-08-19 19:10:48,Joss
Pengguna Google,5,2017-08-18 08:52:19,Sangatt membntu jdi ak lbh gmpng mngontrol mkn aku hhhee jd gk se enkny lg dech  smga aj brhsilll amiinn
Pengguna Google,5,2017-08-16 20:33:26,Suka bgt sama aplikasi ini.  Sangat membantu menghitung kalori
Pengguna Google,5,2017-08-11 15:50:02,Oke
Pengguna Google,4,2017-08-11 06:17:34,Very good application.
Pengguna Google,4,2017-08-08 09:42:00,"Sangat membantu,tingkatkan kelengkapan menu nya yah"
Pengguna Google,5,2017-08-07 18:05:31,Sangat membantu perhitungan kalori harian
Pengguna Google,5,2017-08-06 05:11:10,Bagus banget
Pengguna Google,5,2017-08-03 11:01:17,Good
Pengguna Google,4,2017-08-01 17:04:13,Lumyan mmbantu
Pengguna Google,5,2017-08-01 14:57:06,very good app but you have to add some home food. xx
Pengguna Google,4,2017-07-29 09:28:55,"Bagus, hanya saja menu makanan dan jenis olah raga tdk lengkap, saran : kasih tips menu diet/teknik olahraga yg menunjang turun bb"
Pengguna Google,5,2017-07-28 10:23:12,6kandungan protein dan karbonya jg  ada
Pengguna Google,5,2017-07-26 12:01:42,bagus tapi.pasti lebih bagus lagi kalau restorannya ditambahin
Pengguna Google,1,2017-07-24 06:36:16,"Udh di download tp ga bs di pasang,gtu trus"" an"
Pengguna Google,5,2017-07-21 23:54:06,Lumayan 3 hari turun 1kg...target sebulan 5 kg..bisa lah
Pengguna Google,4,2017-07-19 11:52:57,Sangat membantu. Namun menu makanan kurang lengkap.  Dan juga kalau buka timeline harus di refresh terus. Tolong diperbaiki
Pengguna Google,5,2017-07-17 16:40:05,BAGUS UNTUK ORANG YG FITNS
Pengguna Google,2,2017-07-17 10:14:56,Di coba dlu aplikasinya trmksh
Pengguna Google,5,2017-07-15 20:25:09,Mantab
Pengguna Google,5,2017-07-13 11:48:47,Sangat Ber faidah. 👌
Pengguna Google,5,2017-07-13 10:37:58,Mudah2an informasi kalorinya ga asal-asalan ya..
Pengguna Google,5,2017-07-12 09:52:49,Lebih dilengkapi lagi menu makanan nya trutama masakan or makanan yg home made seperti tumis dll
Pengguna Google,5,2017-07-11 22:18:16,"ketosis bisa diterapkan dg cantumkan target lemak, protein dan karbo.... bagus banget dech"
Pengguna Google,5,2017-07-11 13:01:58,Sangat bafus untuk program diet
Pengguna Google,4,2017-07-07 16:59:09,Bermanfaat untuk diet
Pengguna Google,4,2017-07-07 16:31:33,Tambah menunya ya
Pengguna Google,4,2017-07-07 12:57:13,Perbanyak resep resep atau makanan indonesia jdi tidak susah mencari makanan untuk di masuk kan dalam perhitungan   Terimakasih
Pengguna Google,5,2017-07-05 07:35:01,Keren bangat
Pengguna Google,4,2017-07-04 11:39:41,Asisten tepat untuk belajar disiplin diet. Hanya saja makanan kurang lengkap
Pengguna Google,4,2017-07-03 22:26:40,"keren banget. lengkap semua nutrisi, hanya saja makanan gak begitu lengkap. but overall, keren."
Pengguna Google,5,2017-07-02 06:17:29,"Simple, Sangat Membantu Program Diet tapi perlu perbaikan karena tidak ada notifikasi saat ada yg comment 👍"
Pengguna Google,5,2017-07-01 22:20:30,Keren
Pengguna Google,5,2017-06-30 01:07:45,Kakkoi
Pengguna Google,5,2017-06-28 20:10:33,good
Pengguna Google,5,2017-06-27 18:00:45,App nya mantap jadi bisa kontrol asupan makanan ke tubuh deh.
Pengguna Google,5,2017-06-20 04:43:19,Keren
Pengguna Google,5,2017-06-19 22:10:36,The Fat Reductor App Of The Year 2017.
Pengguna Google,5,2017-06-19 13:10:14,Good
Pengguna Google,5,2017-06-18 11:07:33,aplikasi mantap 👍
Pengguna Google,5,2017-06-13 20:25:07,Sejauh ini saya nyaman dengan aplikasi ini. Kumpulan jumlah kalori makanan sehari hari sudah sangat banyak apalagi bila dibandingkan aplikasi lain yg sejenis. Apalagi di aplikasi ini juga berbahasa indonesia. Hanya saja sedikit bingung dibagian olahraga dan istirahat. Mohon diperbaiki. Terimakasih
Pengguna Google,4,2017-06-06 23:01:27,Hebat
Pengguna Google,5,2017-06-05 20:49:31,Bagus tungkatkan lagi
Pengguna Google,5,2017-06-03 18:41:43,Sipp
Pengguna Google,5,2017-05-29 19:57:36,Good
Pengguna Google,5,2017-05-24 10:44:48,Sedikit membantu
Pengguna Google,5,2017-05-22 11:59:38,Bagus banget jdi bisa tau kalori yang kebakar/kalori yang dimakan
Pengguna Google,5,2017-05-20 22:46:46,saya kasih bintang 5 karena membantu saya dlm target menaikan berat badan
Pengguna Google,5,2017-05-18 10:36:11,Jagalah Kesehatan
Pengguna Google,5,2017-05-17 12:29:40,good
Pengguna Google,5,2017-05-16 20:12:10,Aplikasi nya bagus banget.. Bisa membantu program Diet saya.. Terimakasih..
Pengguna Google,5,2017-05-09 22:43:53,sangat membantu
Pengguna Google,5,2017-05-09 22:25:47,"Sangat membantu, tapi kadang loading-nya lama alias lemot."
Pengguna Google,5,2017-05-09 19:50:49,Pengontrol makan saya.. diet jadi berhasil.. The best!
Pengguna Google,5,2017-05-07 01:23:39,Lumayan membantu tapi kenapa harus pake internet?!
Pengguna Google,4,2017-05-06 12:23:58,Gak ada link buat cek kadar kolesterol dan lemak seperti di web jadi kalau mau nyari hrs buka web..tambahin donk linknya......
Pengguna Google,5,2017-05-05 08:02:17,Sangat bagus
Pengguna Google,5,2017-05-05 06:20:28,Kalori tracker nya membantu sekLi
Pengguna Google,5,2017-05-03 16:31:10,Membantu skali
Pengguna Google,5,2017-05-01 18:00:01,Bagus untuk mengontrol berat badan kita sehari-hari
Pengguna Google,5,2017-04-28 17:25:15,keep growing
Pengguna Google,5,2017-04-27 16:57:07,Love this app
Pengguna Google,5,2017-04-27 12:45:25,Membantu sekali berat badan saya turun 12 kg dlm 4 bln
Pengguna Google,5,2017-04-27 05:30:49,good
Pengguna Google,5,2017-04-27 05:03:50,Seneng ada app ini.jd bisa lebih kontrol makanan
Pengguna Google,3,2017-04-27 04:44:25,apa hitungan app ini bener??
Pengguna Google,5,2017-04-25 23:51:45,Manfaat sekali
Pengguna Google,5,2017-04-24 19:37:00,Ok
Pengguna Google,5,2017-04-24 18:06:36,Good
Pengguna Google,4,2017-04-21 11:07:51,Lebih lengkap lg daftar makanan
Pengguna Google,5,2017-04-19 23:53:31,"Tambahkan opsi alarm, jadi pengguna bisa lebih terkontrol jadwal makan maupun olahraganya"
Pengguna Google,5,2017-04-19 06:30:14,Membantuuuuuuuuuu sekalleeeeeeeeeee33
Pengguna Google,5,2017-04-18 20:30:12,Mantap udah 2 bulan cuma itung itungan kalori turun sampe 7kg
Pengguna Google,5,2017-04-18 19:15:57,Mantap
Pengguna Google,1,2017-04-18 06:59:18,Aneh kok ga bisa sesuaikan tinggi dan berat sasaran !
Pengguna Google,5,2017-04-17 21:28:19,"Aplikasi ini top, sangat membantu bro 😁😁😁"
Pengguna Google,2,2017-04-17 14:57:06,2 Bintang dulu
Pengguna Google,3,2017-04-16 11:59:03,Coba dulu
Pengguna Google,5,2017-04-16 07:22:25,Ok
Pengguna Google,5,2017-04-14 13:02:39,"Bagus banget..  3bulan pakai penghitung kalori plus OCD & workout 3 kali seminggu lingkar pinggang bukan hanya berkurang dari 85cm ke 78cm tp masa otot jg nambah..muantaaabbb,perut jd sixpack skg.. buat yg bingung kalo ada makanan yang belum terdaftar bs input sendiri kandungan gizi nya kok.. bagus banget ..."
Pengguna Google,4,2017-04-12 19:48:16,Good👍
Pengguna Google,5,2017-04-11 16:44:41,Sangat membantu...
Pengguna Google,2,2017-04-11 16:03:05,"aneh, tinggi 170, berat 75, maunya 67 kok ga bisa"
Pengguna Google,4,2017-04-11 13:09:10,Like this
Pengguna Google,5,2017-04-10 09:12:00,Like
Pengguna Google,4,2017-04-07 23:27:13,Membantu sekali untuk mengatur asupan kalori
Pengguna Google,5,2017-04-07 10:08:57,Baguslah pokoknya
Pengguna Google,3,2017-04-04 10:26:25,Good
Pengguna Google,3,2017-04-04 06:58:36,"Bagus, kita bisa mengontrol makanan , dan menghitung kalori yg masuk"
Pengguna Google,5,2017-04-03 20:24:38,mantab sangat membantu buat diet
Pengguna Google,5,2017-04-03 12:57:56,Leh uga
Pengguna Google,5,2017-03-26 18:49:57,Bagus
Pengguna Google,4,2017-03-23 16:44:41,Cukup membantu..
Pengguna Google,5,2017-03-21 16:09:26,Membantu programdiet😊
Pengguna Google,3,2017-03-20 20:33:49,Jam tidur tidak bisa diganti. Tetap di 22jam
Pengguna Google,5,2017-03-20 19:45:04,Amazing !
Pengguna Google,5,2017-03-18 16:05:55,Mantap
Pengguna Google,3,2017-03-17 06:23:25,Banyakin lagi donk menu2 indonesia nya jd gampang klo mau tau kalori
Pengguna Google,5,2017-03-15 17:58:50,Likee
Pengguna Google,5,2017-03-14 11:18:55,Good app buat yg lg diet rendah kalori
Pengguna Google,5,2017-03-13 18:10:41,Sangat membantu dalam mengontrol jumlah kalori saya
Pengguna Google,5,2017-03-12 10:36:27,Perfect!
Pengguna Google,4,2017-03-10 20:49:35,"Bagus, hanya menu pilihannya blom lengkap"
Pengguna Google,5,2017-03-09 17:39:49,Daebak!
Pengguna Google,3,2017-03-08 21:48:43,Lumayan tapi lama bngt buat masuk ke aplikasi ini. Dan daftar makanannya kurang lengkap.. tolong daftar makanannya dilengkapi. Dan daftar olahraganya juga kurang lengkap. Jadi kurang maksimal buat mengetahui kalori yg udah terbakar. Terima Kasih
Pengguna Google,5,2017-03-07 08:02:25,Bermanfaat sekalian belajar hitung kebutuhan kalori
Pengguna Google,4,2017-03-06 12:46:08,Sangat membantu saya yg sedang program diet..
Pengguna Google,5,2017-03-05 18:42:00,"Aplikasi ini emang bagus banget, aku orangnya emang susah gemuk, tapi baru coba makek aplikasi ini, berat dari 52 bisa naik 5 kg dalam 3 minggu, jadi kalau yang mau ngontrol berat badan, menaikkan atau mengurangi gak ada salahnya deh nyoba yg ini, jamin dah pasti sesuai keinginan, tapi kelemahannya makanan dan aktivitas kurang lengkap, top lanjutkan"
Pengguna Google,5,2017-03-04 22:26:41,Mantap sangat  membantu
Pengguna Google,5,2017-03-04 19:55:08,I love it
Pengguna Google,4,2017-03-04 09:57:26,Ini sangat bagus bisa sangat membantu saya untuk menurunkan berat badan thanks 😊
Pengguna Google,5,2017-03-02 10:36:20,Bagus utk ngontrol kalori tiap hari
Pengguna Google,5,2017-02-28 09:57:12,Tambahakan lebih banyak kalori makanaan
Pengguna Google,5,2017-02-27 19:50:46,"Bagus dan lengkap list makanannya, jd tidak binggung.bagi developernya  Ditingkatkan terus ya."
Pengguna Google,5,2017-02-27 04:45:21,oke
Pengguna Google,5,2017-02-26 10:12:53,"Sekarang aku bisa mengontrol asupan kalori setiap hari, berat badanku sekarang berkurang setiap harinya, Terima kasih"
Pengguna Google,5,2017-02-25 07:55:28,Sangat membantu mengukur berapa banyak kalori yang boleh saya konsumsi
Pengguna Google,5,2017-02-22 15:09:12,Good
Pengguna Google,5,2017-02-22 12:38:03,Sangat membantu Sayangnya kurang komplit makanannya
Pengguna Google,4,2017-02-21 18:20:43,"Suka bgt sama app ini,,, ngingetin buat yg lg diet"
Pengguna Google,5,2017-02-20 21:53:07,Bagus
Pengguna Google,5,2017-02-17 23:45:43,Aplikasi yg Sangat membantu menghitung jumlah asupan kalori setiap hari....mantap
Pengguna Google,5,2017-02-17 14:59:04,Seneng bgt dg aplikasi ini..lbih mengingatkan dg pentingnya kesehatan..😊
Pengguna Google,5,2017-02-16 20:58:44,Seperti punya ahli gizi pribadi...
Pengguna Google,5,2017-02-16 18:00:15,Keren 😄
Pengguna Google,5,2017-02-12 22:32:43,I wish this helping
Pengguna Google,5,2017-02-12 18:16:48,Keren gals! Cucok banget  buat yg lagi mau diet dengan cara yang tepat. Long way to go guys😊
Pengguna Google,5,2017-02-12 07:40:46,"Bagus,  berhasil"
Pengguna Google,5,2017-02-05 22:00:26,Cara aktifin widgetnya gimana yaa ?
Pengguna Google,5,2017-02-05 19:16:50,Good
Pengguna Google,3,2017-02-04 10:26:24,Okee
Pengguna Google,5,2017-02-02 14:10:02,Mantap
Pengguna Google,4,2017-02-01 19:13:39,Tambahi daftar makanannya trs untuk laporan nutrisi tambahi juga infonya
Pengguna Google,5,2017-02-01 13:01:25,Sangat membantu dalam mengontrol kalori
Pengguna Google,3,2017-01-29 08:44:23,How to change sleep/rest time??
Pengguna Google,1,2017-01-27 16:53:02,Kok tidak mau masuk. Tolong di perbaiki
Pengguna Google,5,2017-01-26 09:15:03,Good Aplication
Pengguna Google,5,2017-01-26 06:14:55,Sangat sangat membantu dalam mengatur kalori.. Diet jadi berhasil.  Hahay...
Pengguna Google,5,2017-01-25 20:42:31,Bagus banget..jd bs kontrol kalori 😊😊😊
Pengguna Google,5,2017-01-25 08:59:39,Simpel dan mudah digunakan. Bagus untuk membantu kontrol kalori masuk.
Pengguna Google,5,2017-01-24 10:14:16,Sangat bantu
Pengguna Google,5,2017-01-21 14:56:54,Very thankful
Pengguna Google,5,2017-01-21 14:27:53,Suka app ini 😊 mempermudah penghitungan kalori tapi sayang menu makanan dan minuman tidak lengkap.  Coba diperbaiki lagi ditambah lagi menu dan minumannya agar tidak sulit lagi mencari kalori yg dikonsumsi
Pengguna Google,5,2017-01-20 19:11:29,Amazing
Pengguna Google,4,2017-01-18 20:07:12,"Cukup menyenangkan bisa mengontrol asupan kalori sehari-hari, tetapi datar makanan yang tersedia sangat terbatas"
Pengguna Google,4,2017-01-18 16:13:28,"Aplikasi bagus,  mudah2an akurat"
Pengguna Google,5,2017-01-16 12:40:13,"Aplikasi ini sangat membantu saya menjalankan diet dengan enjoy, terimakasih pada pembuat aplikasi ini. Mantap, bagi yg mau diet ayo pakai aplikasi ini."
Pengguna Google,4,2017-01-15 11:40:49,"Lumayan membantu dalam mengetahui kalori. Tingkatkan lagi data data soal beberapa makanan dan kalori yg terbuang saat latihan, usahakan dlm hitungan detik jg ditambahkan di perhitungan kalori latihan"
Pengguna Google,5,2017-01-14 18:38:17,Good app
Pengguna Google,5,2017-01-13 08:12:31,I love this app 👍
Pengguna Google,5,2017-01-12 18:38:22,Aplikasi ini membantu menghitung kalori
Pengguna Google,4,2017-01-12 12:14:46,Good
Pengguna Google,5,2017-01-11 06:02:28,"Aplikasi yang sangat bagus untuk mengetahui kalori yang kita penuhi setiap hari. Cuma daftar makanan nya aja kurang lengkap, soalnya yang dimakan bermacam macam makanan."
Pengguna Google,5,2017-01-09 20:33:46,Love
Pengguna Google,5,2017-01-07 04:02:44,GOOD APP
Pengguna Google,4,2017-01-06 00:38:20,"Nyoba dulu,semoga sebulan bisa turun 2-4kg"
Pengguna Google,5,2017-01-01 09:27:44,"Selama pake aplikasi ini wlwpun sering naik n turun dikit2 bb,tp aku tetap setia make. Bgs ini aplikasi, buat ngontrol konsumsi kalori harian"
Pengguna Google,3,2016-12-30 11:41:00,Gimana sih cara bacanya? Ada yang mau kasih pencerahan? Aku masih bingung
Pengguna Google,5,2016-12-30 08:16:50,Siiip
Pengguna Google,4,2016-12-30 06:00:35,👌👍
Pengguna Google,5,2016-12-29 09:37:46,Ini membantu banget
Pengguna Google,3,2016-12-28 20:30:27,Coba dulu kali aja bagus
Pengguna Google,4,2016-12-25 12:43:48,"ToLong yg tau cara merubah data tinggi badan, tanggaL Lahir, caraNya bagaimana? Apa harus ganti emaiL dengan yg baru?"
Pengguna Google,5,2016-12-24 16:02:04,This app so useful.
Pengguna Google,4,2016-12-23 06:30:06,"Selama 6 bulan pake aplikasi ini di pc, bb sempat turun. Lama g mbuka, bb naik lagi karena tidak terkontrol. Akhirnya install di hp, agar selalu inget."
Pengguna Google,5,2016-12-21 11:14:14,"Keren,,,,"
Pengguna Google,5,2016-12-20 06:04:04,Good aplication
Pengguna Google,5,2016-12-19 21:57:36,Tap
Pengguna Google,1,2016-12-16 16:55:29,Gue gak bisa masuk
Pengguna Google,5,2016-12-16 10:12:45,Berguna
Pengguna Google,5,2016-12-16 09:38:44,Sangat membantuu
Pengguna Google,5,2016-12-15 15:37:16,"Aplikasinya membantu sekali, dalam 2 minggu saya trun 2kg"
Pengguna Google,1,2016-12-13 19:48:48,Ok
Pengguna Google,4,2016-12-11 16:50:14,Sangat berguna bwt yg sdg diet...
Pengguna Google,5,2016-12-10 23:16:44,Nice bagus ga pake ribet sangat membantu
Pengguna Google,5,2016-12-10 11:44:22,Siap di endorse fat secret
Pengguna Google,4,2016-12-07 14:08:20,Lumayan
Pengguna Google,5,2016-12-01 19:59:50,aq bisa mengatur tiap hari makanan apa aja yg aq makan...sejauh ini semakin turun berat badan qu...aplikasi yg kereeeen dewh...tq
Pengguna Google,3,2016-11-28 17:15:27,Nggak ngerti makenya
Pengguna Google,4,2016-11-26 17:45:39,Saya akan mencoba aplikasi ini..  semoga diet saya berhasil..
Pengguna Google,5,2016-11-26 13:03:42,Sangat membantu
